rule_a,group_a,rule_b,group_b,family_a,family_b,relation,shared_fields,same_decision_family,independent_support_from_source_membership,reason
NVW-003,C,OFFDER-PACKAGE-001,C,deployment_identity,deployment_identity,related_not_equivalent,app.webview_data.host_security_layer.app_package_name,True,False,shared family does not assert predicate equivalence
NVW-003,C,OFFDER-TOUCH-001,O_u,deployment_identity,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,OFFDER-UA-001,O_u,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,OFFDER-UA-002,O_u,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-COLOR-APP,H,deployment_identity,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-COLOR-BROWSER,H,deployment_identity,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-GPU-COPY,C,deployment_identity,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-MEM-AVAILABLE,H,deployment_identity,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-PROVIDER-PARSE,C,deployment_identity,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SCREEN-APP,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SCREEN-BROWSER,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-ACCELEROMETER,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-GRAVITY_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-GYROSCOPE,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-LIGHT_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-MAGNETIC_FIELD,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-NAME_COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-PRESSURE_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-PROXIMITY_SENSOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-ROTATION_VECTOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-STEP_COUNTER,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-STEP_DETECTOR,H,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-TYPE-COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-TYPE-ORDER,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-SENSOR-VENDOR_COUNT,C,deployment_identity,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-UA-DEFAULT,E,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-UA-REDUCED-BROWSER,H,deployment_identity,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-UA-SETTINGS,E,deployment_identity,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-CORES,E,deployment_identity,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-DPR,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-LANGUAGE,E,deployment_identity,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-SCREEN-SIZE,E,deployment_identity,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-TIMEZONE-OFFSET,E,deployment_identity,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,P3-X-TOUCH,E,deployment_identity,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,PHYS-005,E,deployment_identity,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,PHYS-006,E,deployment_identity,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,SCENE-001,E,deployment_identity,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,TOL-001,C,deployment_identity,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,WVWEB-002,C,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-003,C,WVWEB-004,E,deployment_identity,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NVW-005,E,installer_context,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NW-001,E,installer_context,model_app_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NW-002,E,installer_context,app_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NW-005,E,installer_context,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NW-006,E,installer_context,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,NW-007,E,installer_context,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-BRIDGE-001,O_u,installer_context,featureapp_bridge,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-DEVCONFIG-001,O_u,installer_context,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-GPU-001,O_u,installer_context,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-NET-001,O_u,installer_context,network_context,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-OS-001,O_u,installer_context,app_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-OS-002,O_u,installer_context,host_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-PACKAGE-001,C,installer_context,deployment_identity,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-TOUCH-001,O_u,installer_context,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-UA-001,O_u,installer_context,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,OFFDER-UA-002,O_u,installer_context,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-COLOR-APP,H,installer_context,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-COLOR-BROWSER,H,installer_context,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-GPU-COPY,C,installer_context,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-MEM-AVAILABLE,H,installer_context,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-PROVIDER-PARSE,C,installer_context,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
NVW-004,C,P3-SCREEN-APP,E,installer_context,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
